Order Date,Ship Mode,Segment,City,Postal Code,Sub-Category,Sales,Quantity,Discount,Profit,Day of Week,Year,Month,Quarter,Days
2016-11-07,3,0,76,75220,2,44.46,5,0.6,-17.784,0,2016,11,4,1035
2016-11-07,3,1,307,94110,2,14.82,3,0.0,6.2244,0,2016,11,4,1035
2016-11-08,2,0,137,42420,1,731.94,3,0.0,219.582,1,2016,11,4,1036
2016-11-08,2,0,137,42420,0,261.96,2,0.0,41.9136,1,2016,11,4,1036
2016-11-10,0,0,244,73120,0,341.96,2,0.0,54.7136,3,2016,11,4,1038
2016-11-10,3,1,323,65807,2,37.3,2,0.0,17.158,3,2016,11,4,1038
2016-11-10,2,0,184,90036,2,467.46,9,0.0,191.6586,3,2016,11,4,1038
2016-11-10,3,2,323,45503,2,148.288,7,0.2,29.6576,3,2016,11,4,1038
2016-11-10,3,2,295,95823,2,9.98,1,0.0,2.7944,3,2016,11,4,1038
2016-11-11,3,1,232,10011,1,245.646,3,0.1,8.1882,4,2016,11,4,1039
2016-11-11,3,1,54,60623,1,47.992,2,0.3,-2.0568,4,2016,11,4,1039
2016-11-11,3,0,307,94110,2,41.96,2,0.0,10.9096,4,2016,11,4,1039
2016-11-11,2,0,307,94110,2,6.96,4,0.0,2.2272,4,2016,11,4,1039
2016-11-11,3,0,307,94110,1,451.152,3,0.2,0.0,4,2016,11,4,1039
2016-11-11,3,1,235,46060,3,2678.94,6,0.0,241.1046,4,2016,11,4,1039
2016-11-12,3,0,255,44134,1,449.372,2,0.3,-12.8392,5,2016,11,4,1040
2016-11-12,0,1,54,60623,2,22.752,6,0.6,-8.532,5,2016,11,4,1040
2016-11-12,3,0,255,44134,1,1537.074,9,0.3,0.0,5,2016,11,4,1040
2016-11-12,3,0,255,44134,1,1474.802,7,0.3,-21.0686,5,2016,11,4,1040
2016-11-12,0,2,306,92024,3,674.352,3,0.2,-8.4294,5,2016,11,4,1040
2016-11-13,3,2,316,98103,2,19.54,2,0.0,7.2298,6,2016,11,4,1041
2016-11-13,3,1,244,73120,2,30.36,4,0.0,13.0548,6,2016,11,4,1041
2016-11-13,3,2,13,98002,2,4.18,1,0.0,1.5048,6,2016,11,4,1041
2016-11-14,2,0,264,19134,2,48.576,3,0.2,9.7152,0,2016,11,4,1042
2016-11-14,2,0,264,19134,1,380.058,3,0.3,-21.7176,0,2016,11,4,1042
2016-11-14,0,0,232,10009,1,408.006,2,0.1,72.5344,0,2016,11,4,1042
2016-11-14,3,0,233,19711,2,19.92,4,0.0,6.5736,0,2016,11,4,1042
2016-11-15,1,1,39,27217,3,630.024,4,0.4,-199.5076,1,2016,11,4,1043
2016-11-18,3,2,256,77506,1,255.108,6,0.3,-18.222,4,2016,11,4,1046
2016-11-18,2,0,330,48180,1,301.96,2,0.0,33.2156,4,2016,11,4,1046
2016-11-19,3,1,316,98115,2,31.96,2,0.0,1.598,5,2016,11,4,1047
2016-11-19,3,0,146,77041,2,2.328,2,0.6,-0.7566,5,2016,11,4,1047
2016-11-20,3,1,146,77095,1,318.43,5,0.3,-77.333,6,2016,11,4,1048
2016-11-20,3,1,250,32839,0,289.568,2,0.2,10.8588,6,2016,11,4,1048
2016-11-20,3,1,146,77095,2,7.068,3,0.6,-2.8272,6,2016,11,4,1048
2016-11-20,2,2,66,43229,0,86.97,3,0.5,-48.7032,6,2016,11,4,1048
2016-11-21,1,2,232,10009,0,113.568,2,0.2,12.7764,0,2016,11,4,1049
2016-11-21,3,0,127,97030,1,195.136,4,0.2,-12.196,0,2016,11,4,1049
2016-11-21,3,0,66,43229,2,77.952,3,0.2,15.5904,0,2016,11,4,1049
2016-11-21,3,0,66,43229,1,127.554,3,0.3,-9.111,0,2016,11,4,1049
2016-11-22,3,1,232,10009,2,39.88,2,0.0,11.1664,1,2016,11,4,1050
2016-11-23,1,1,264,19140,2,14.368,2,0.2,3.9512,2,2016,11,4,1051
2016-11-23,1,1,264,19140,2,70.448,7,0.2,12.3284,2,2016,11,4,1051
2016-11-24,3,2,140,33012,0,339.92,5,0.2,8.498,3,2016,11,4,1052
2016-11-24,2,1,17,21215,2,207.76,4,0.0,85.1816,3,2016,11,4,1052
2016-11-24,3,2,184,90045,2,9.94,2,0.0,3.0814,3,2016,11,4,1052
2016-11-24,3,2,316,98105,2,82.26,3,0.0,33.7266,3,2016,11,4,1052
2016-11-24,3,1,184,90036,1,1684.752,6,0.2,210.594,3,2016,11,4,1052
2016-11-25,3,1,150,49201,3,1568.61,9,0.0,329.4081,4,2016,11,4,1053
2016-11-25,3,0,184,90032,1,194.352,3,0.2,19.4352,4,2016,11,4,1053
2016-11-26,3,0,184,90045,2,595.38,6,0.0,297.69,5,2016,11,4,1054
2016-11-26,2,1,232,10011,3,313.176,2,0.4,-120.0508,5,2016,11,4,1054
2016-11-27,3,1,360,7090,2,31.56,3,0.0,10.4148,6,2016,11,4,1055
2016-11-27,3,0,108,33311,3,331.023,7,0.45,-114.3534,6,2016,11,4,1055
2016-11-28,3,1,264,19140,1,347.802,7,0.3,-24.843,0,2016,11,4,1056
2016-11-28,2,1,194,30062,1,182.67,3,0.0,52.9743,0,2016,11,4,1056
2016-11-29,2,2,14,60505,2,242.176,4,0.6,-302.72,1,2016,11,4,1057
2016-11-30,3,0,87,48227,1,389.97,3,0.0,35.0973,2,2016,11,4,1058
2016-12-01,2,0,110,2038,3,366.009,3,0.3,-47.0583,3,2016,12,4,1059
2016-12-01,3,0,290,20852,1,172.5,2,0.0,51.75,3,2016,12,4,1059
2016-12-01,3,0,286,47374,2,17.31,3,0.0,5.193,3,2016,12,4,1059
2016-12-01,1,2,251,93030,2,31.96,2,0.0,1.598,3,2016,12,4,1059
2016-12-01,2,0,110,2038,2,111.15,5,0.0,48.906,3,2016,12,4,1059
2016-12-01,2,0,303,76903,1,248.43,5,0.3,-17.745,3,2016,12,4,1059
2016-12-01,2,0,303,76903,1,85.246,2,0.3,-1.2178,3,2016,12,4,1059
2016-12-01,2,0,103,6824,1,751.92,4,0.0,150.384,3,2016,12,4,1059
2016-12-01,3,0,307,94122,2,16.74,2,0.0,4.3524,3,2016,12,4,1059
2016-12-02,3,2,275,2908,2,72.42,6,0.0,23.8986,4,2016,12,4,1060
2016-12-02,3,1,309,95123,2,14.52,3,0.0,5.6628,4,2016,12,4,1060
2016-12-02,2,1,146,77036,0,781.864,10,0.32,-137.976,4,2016,12,4,1060
2016-12-03,0,0,242,11572,3,400.032,2,0.4,-153.3456,5,2016,12,4,1061
2016-12-03,3,0,286,47374,3,581.96,2,0.0,104.7528,5,2016,12,4,1061
2016-12-03,3,0,286,47374,1,29.98,1,0.0,8.0946,5,2016,12,4,1061
2016-12-03,0,0,184,90045,2,111.9,6,0.0,51.474,5,2016,12,4,1061
2016-12-03,3,0,221,95037,3,268.704,3,0.2,6.7176,5,2016,12,4,1061
2016-12-03,3,0,221,95037,0,205.666,2,0.15,-12.098,5,2016,12,4,1061
2016-12-03,0,0,242,11572,1,542.646,3,0.1,102.4998,5,2016,12,4,1061
2016-12-04,0,0,232,10024,2,113.79,3,0.0,20.4822,6,2016,12,4,1062
2016-12-05,0,1,110,2038,0,81.94,1,0.0,20.485,0,2016,12,4,1063
2016-12-05,2,1,233,19711,2,13.4,1,0.0,6.432,0,2016,12,4,1063
2016-12-05,0,0,225,42071,2,191.82,3,0.0,74.8098,0,2016,12,4,1063
2016-12-08,3,0,94,54703,0,405.86,7,0.0,32.4688,3,2016,12,4,1066
2016-12-08,3,1,307,94110,3,1421.664,6,0.2,-195.4788,3,2016,12,4,1066
2016-12-08,3,0,94,54703,1,680.01,3,0.0,176.8026,3,2016,12,4,1066
2016-12-08,0,1,285,75080,2,190.92,5,0.6,-147.963,3,2016,12,4,1066
2016-12-09,2,1,110,37064,3,79.974,3,0.4,-29.3238,4,2016,12,4,1067
2016-12-09,0,0,323,22153,3,1056.86,7,0.0,158.529,4,2016,12,4,1067
2016-12-10,1,0,126,46142,1,1424.9,5,0.0,356.225,5,2016,12,4,1068
2016-12-10,2,0,307,94109,1,321.568,2,0.2,28.1372,5,2016,12,4,1068
2016-12-11,1,0,5,92804,3,892.136,7,0.2,111.517,6,2016,12,4,1069
2016-12-11,1,0,5,92804,1,363.92,5,0.2,-31.843,6,2016,12,4,1069
2016-12-11,0,2,274,97206,1,403.92,5,0.2,25.245,6,2016,12,4,1069
2016-12-11,1,1,66,43229,3,328.59,3,0.4,-147.8655,6,2016,12,4,1069
2016-12-11,1,1,66,43229,1,458.43,5,0.3,-137.529,6,2016,12,4,1069
2016-12-11,2,1,349,98661,2,14.8,4,0.0,6.068,6,2016,12,4,1069
2016-12-12,3,2,150,49201,2,33.48,4,0.0,8.7048,0,2016,12,4,1070
2016-12-12,3,0,256,91104,2,383.64,6,0.0,122.7648,0,2016,12,4,1070
2016-12-12,3,1,232,10009,2,60.35,5,0.0,19.9155,0,2016,12,4,1070
2016-12-13,3,1,339,90503,3,1114.272,4,0.2,41.7852,1,2016,12,4,1071
2016-12-14,0,1,306,92037,1,81.424,2,0.2,-9.1602,2,2016,12,4,1072
2016-12-14,3,0,150,39212,2,133.38,6,0.0,58.6872,2,2016,12,4,1072
2016-12-14,3,0,232,10011,2,396.92,4,0.0,198.46,2,2016,12,4,1072
2016-12-15,3,1,87,48205,3,1652.94,3,0.0,231.4116,3,2016,12,4,1073
2016-12-15,3,2,323,97477,3,564.195,3,0.5,-304.6653,3,2016,12,4,1073
2016-12-15,3,0,184,90004,2,14.76,2,0.0,4.2804,3,2016,12,4,1073
2016-12-16,3,0,8,92307,1,563.92,5,0.2,7.049,4,2016,12,4,1074
2016-12-17,3,0,307,94122,3,2003.52,6,0.2,-325.572,5,2016,12,4,1075
2016-12-18,0,2,247,68104,1,563.94,3,0.0,112.788,6,2016,12,4,1076
2016-12-18,0,2,301,97301,3,377.45,5,0.5,-264.215,6,2016,12,4,1076
2016-12-18,3,1,184,90032,2,183.84,8,0.0,62.5056,6,2016,12,4,1076
2016-12-18,3,0,306,92037,2,39.92,4,0.0,11.1776,6,2016,12,4,1076
2016-12-18,3,1,211,55407,2,18.84,3,0.0,6.0288,6,2016,12,4,1076
2016-12-19,3,1,342,85705,3,455.97,6,0.5,-218.8656,0,2016,12,4,1077
2016-12-19,2,0,280,19601,2,303.92,5,0.2,-30.392,0,2016,12,4,1077
2016-12-20,3,2,150,39212,2,18.92,4,0.0,7.3788,1,2016,12,4,1078
2016-12-22,3,0,220,92553,2,842.72,8,0.0,202.2528,3,2016,12,4,1080
2016-12-22,3,0,282,97756,2,22.784,1,0.2,4.8416,3,2016,12,4,1080
2016-12-22,3,0,220,92553,2,41.96,2,0.0,10.9096,3,2016,12,4,1080
2016-12-22,3,0,282,97756,2,11.84,4,0.2,3.108,3,2016,12,4,1080
2016-12-23,2,0,323,22153,2,286.38,3,0.0,83.0502,4,2016,12,4,1081
2016-12-23,0,1,54,60623,0,141.372,2,0.3,-14.1372,4,2016,12,4,1081
2016-12-23,2,1,146,77041,2,2.328,2,0.6,-0.7566,4,2016,12,4,1081
2016-12-23,2,0,323,22153,2,572.76,6,0.0,166.1004,4,2016,12,4,1081
2016-12-24,3,0,309,95123,2,43.96,7,0.0,18.4632,5,2016,12,4,1082
2016-12-24,3,0,232,10035,2,799.56,9,0.0,207.8856,5,2016,12,4,1082
2016-12-25,3,1,265,85023,1,47.968,2,0.2,4.1972,6,2016,12,4,1083
2016-12-25,3,1,265,85023,3,35.445,1,0.5,-24.1026,6,2016,12,4,1083
2016-12-25,3,0,316,98115,1,698.352,3,0.2,52.3764,6,2016,12,4,1083
2016-12-25,3,1,228,3060,2,21.12,4,0.0,6.5472,6,2016,12,4,1083
2016-12-25,3,1,232,10024,1,866.646,3,0.1,173.3292,6,2016,12,4,1083
2016-12-25,3,0,105,72701,2,343.85,5,0.0,137.54,6,2016,12,4,1083
2016-12-25,3,0,232,10009,1,2563.056,8,0.1,313.2624,6,2016,12,4,1083
2016-12-25,3,1,232,10024,3,313.176,2,0.4,-120.0508,6,2016,12,4,1083
2016-12-26,3,1,350,8360,1,212.94,3,0.0,25.5528,0,2016,12,4,1084
2016-12-26,3,1,184,90004,1,146.352,3,0.2,-5.4882,0,2016,12,4,1084
2016-12-26,3,1,184,90004,3,902.712,3,0.2,33.8517,0,2016,12,4,1084
2016-12-27,3,1,367,60098,1,845.488,8,0.3,-12.0784,1,2016,12,4,1085
2016-12-29,3,0,364,67212,2,70.56,6,0.0,23.9904,3,2016,12,4,1087
2016-12-29,3,0,210,53209,1,754.45,5,0.0,60.356,3,2016,12,4,1087
2016-12-30,0,0,168,17602,1,170.786,1,0.3,0.0,4,2016,12,4,1088
2017-01-01,3,0,147,77340,2,141.42,5,0.6,-187.3815,6,2017,1,1,1090
2017-01-01,3,0,183,44052,2,48.896,4,0.2,8.5568,6,2017,1,1,1090
2017-01-01,3,0,147,77340,1,310.744,4,0.3,-26.6352,6,2017,1,1,1090
2017-01-02,2,0,97,79907,3,913.43,5,0.3,-169.637,0,2017,1,1,1091
2017-01-08,0,1,316,98115,3,892.98,2,0.0,80.3682,6,2017,1,1,1097
2017-01-12,2,2,354,20016,2,37.68,2,0.0,15.8256,3,2017,1,1,1101
2017-01-13,2,1,323,65807,0,212.94,3,0.0,53.235,4,2017,1,1,1102
2017-01-14,3,2,286,47374,2,18.96,2,0.0,8.532,5,2017,1,1,1103
2017-01-16,1,1,184,90008,3,399.672,7,0.2,-14.9877,0,2017,1,1,1105
2017-01-16,2,0,150,49201,1,302.67,3,0.0,72.6408,0,2017,1,1,1105
2017-01-16,1,1,184,90008,2,27.92,4,0.0,8.0968,0,2017,1,1,1105
2017-01-19,2,0,264,19140,1,887.271,3,0.3,-63.3765,3,2017,1,1,1108
2017-01-19,2,0,264,19140,2,31.968,2,0.2,6.3936,3,2017,1,1,1108
2017-01-20,2,1,232,10024,1,207.846,3,0.1,2.3094,4,2017,1,1,1109
2017-01-21,3,2,316,98115,0,84.98,1,0.0,18.6956,5,2017,1,1,1110
2017-01-23,0,1,87,48234,3,210.98,2,0.0,21.098,0,2017,1,1,1112
2017-01-26,3,0,66,31907,2,62.72,4,0.0,24.4608,3,2017,1,1,1115
2017-01-28,2,2,72,92627,2,37.74,3,0.0,12.8316,5,2017,1,1,1117
2017-01-29,2,0,195,52302,2,14.91,3,0.0,4.6221,6,2017,1,1,1118
2017-01-30,3,0,206,33142,1,419.136,4,0.2,-68.1096,0,2017,1,1,1119
2017-01-30,3,2,307,94110,1,120.784,1,0.2,-13.5882,0,2017,1,1,1119
2017-01-30,3,0,14,60505,3,69.375,1,0.5,-47.175,0,2017,1,1,1119
2017-01-30,3,1,85,50315,2,34.58,7,0.0,14.5236,0,2017,1,1,1119
2017-02-02,3,1,306,92105,2,210.58,2,0.0,12.6348,3,2017,2,1,1122
2017-02-02,3,0,184,90045,2,86.26,2,0.0,29.3284,3,2017,2,1,1122
2017-02-03,2,2,54,60610,2,22.2,1,0.6,-26.085,4,2017,2,1,1123
2017-02-06,3,0,232,10024,0,240.784,1,0.2,30.098,0,2017,2,1,1126
2017-02-06,0,0,9,22204,0,359.97,3,0.0,79.1934,0,2017,2,1,1126
2017-02-09,2,1,184,90045,2,21.12,4,0.0,6.5472,3,2017,2,1,1129
2017-02-09,3,0,146,77070,2,3.984,2,0.6,-2.6892,3,2017,2,1,1129
2017-02-10,3,2,161,92677,0,203.983,2,0.15,16.7986,4,2017,2,1,1130
2017-02-11,0,0,66,43229,2,147.568,2,0.2,-3.6892,5,2017,2,1,1131
2017-02-11,2,1,316,98105,1,963.136,4,0.2,108.3528,5,2017,2,1,1131
2017-02-13,3,0,316,98105,2,107.53,1,0.0,21.506,0,2017,2,1,1133
2017-02-16,3,0,82,62521,1,600.558,3,0.3,-8.5794,3,2017,2,1,1136
2017-02-16,3,0,82,62521,2,7.692,1,0.6,-3.6537,3,2017,2,1,1136
2017-02-17,0,2,146,77041,0,89.0664,1,0.32,-17.0274,4,2017,2,1,1137
2017-02-17,3,2,54,60653,3,480.96,3,0.5,-269.3376,4,2017,2,1,1137
2017-02-17,0,2,341,45373,1,899.43,5,0.3,-12.849,4,2017,2,1,1137
2017-02-17,0,2,341,45373,2,30.144,2,0.2,8.2896,4,2017,2,1,1137
2017-02-17,0,2,341,45373,3,455.97,5,0.4,-106.393,4,2017,2,1,1137
2017-02-19,0,2,184,90045,2,44.67,3,0.0,12.0609,6,2017,2,1,1139
2017-02-20,3,2,118,85234,3,386.91,9,0.5,-185.7168,0,2017,2,1,1140
2017-02-20,0,1,306,92105,2,22.23,1,0.0,7.3359,0,2017,2,1,1140
2017-02-20,3,2,118,85234,2,68.704,2,0.2,16.3172,0,2017,2,1,1140
2017-02-25,3,0,125,27834,1,196.784,2,0.2,-22.1382,5,2017,2,1,1145
2017-02-25,3,0,125,27834,0,231.92,5,0.2,5.798,5,2017,2,1,1145
2017-02-26,2,2,184,90036,1,892.224,3,0.2,89.2224,6,2017,2,1,1146
2017-02-26,3,0,72,92627,2,91.96,2,0.0,15.6332,6,2017,2,1,1146
2017-03-02,3,1,233,19711,0,441.96,2,0.0,101.6508,3,2017,3,1,1150
2017-03-03,3,1,184,90004,3,399.672,7,0.2,-14.9877,4,2017,3,1,1151
2017-03-03,3,0,81,48127,1,180.98,1,0.0,47.0548,4,2017,3,1,1151
2017-03-03,3,0,184,90008,1,170.352,3,0.2,-17.0352,4,2017,3,1,1151
2017-03-04,2,2,146,77095,2,103.5,5,0.6,-77.625,5,2017,3,1,1152
2017-03-06,2,0,232,10011,2,71.97,3,0.0,16.5531,0,2017,3,1,1154
2017-03-10,3,0,76,75217,3,933.408,4,0.3,-173.3472,4,2017,3,1,1158
2017-03-10,3,2,52,19013,2,43.872,2,0.2,11.5164,4,2017,3,1,1158
2017-03-10,3,2,52,19013,2,6.696,1,0.2,0.5022,4,2017,3,1,1158
2017-03-11,3,2,264,19140,3,154.764,3,0.4,-46.4292,5,2017,3,1,1159
2017-03-11,3,2,42,2138,2,26.72,1,0.0,11.7568,5,2017,3,1,1159
2017-03-13,1,2,54,60610,1,89.768,1,0.3,-2.5648,0,2017,3,1,1161
2017-03-16,1,0,66,43229,2,51.264,6,0.2,7.6896,3,2017,3,1,1164
2017-03-18,3,0,346,75701,2,82.524,3,0.6,-41.262,5,2017,3,1,1166
2017-03-19,2,0,113,93727,2,30.93,1,0.0,12.6813,6,2017,3,1,1167
2017-03-19,2,0,113,93727,3,697.16,5,0.2,8.7145,6,2017,3,1,1167
2017-03-20,2,0,66,47201,2,2.91,1,0.0,1.3677,0,2017,3,1,1168
2017-03-21,3,2,316,98105,2,22.14,3,0.0,6.4206,1,2017,3,1,1169
2017-03-23,0,2,307,94122,2,211.84,8,0.0,76.2624,3,2017,3,1,1171
2017-03-24,0,1,232,10035,1,207.846,3,0.1,2.3094,4,2017,3,1,1172
2017-03-24,3,0,232,10011,1,271.764,2,0.1,60.392,4,2017,3,1,1172
2017-03-25,3,1,210,53209,1,90.99,1,0.0,14.5584,5,2017,3,1,1173
2017-03-25,3,1,210,53209,1,1526.56,7,0.0,427.4368,5,2017,3,1,1173
2017-03-25,3,1,210,53209,1,368.97,3,0.0,40.5867,5,2017,3,1,1173
2017-03-26,0,0,232,10009,0,257.568,2,0.2,-28.9764,6,2017,3,1,1174
2017-03-26,3,1,80,48126,2,60.84,3,0.0,23.1192,6,2017,3,1,1174
2017-03-27,2,0,264,19120,2,15.008,2,0.2,1.5008,0,2017,3,1,1175
2017-03-27,3,0,146,77070,1,211.246,2,0.3,-66.3916,0,2017,3,1,1175
2017-03-27,3,0,146,77070,1,600.558,3,0.3,-8.5794,0,2017,3,1,1175
2017-03-27,3,0,146,77070,0,1023.332,5,0.32,-30.098,0,2017,3,1,1175
2017-03-27,2,0,286,23223,3,292.1,2,0.0,58.42,0,2017,3,1,1175
2017-03-28,0,1,103,94533,2,26.48,1,0.0,10.0624,1,2017,3,1,1176
2017-03-28,0,1,103,94533,2,21.56,7,0.0,6.8992,1,2017,3,1,1176
2017-03-30,2,0,167,90712,2,94.2,5,0.0,39.564,3,2017,3,1,1178
2017-03-31,2,2,137,42420,2,61.0,5,0.0,25.62,4,2017,3,1,1179
2017-03-31,2,0,232,10011,2,29.78,2,0.0,8.0406,4,2017,3,1,1179
2017-03-31,3,1,4,79109,0,205.3328,2,0.32,-36.2352,4,2017,3,1,1179
2017-04-01,0,1,106,29501,2,127.95,3,0.0,21.7515,5,2017,4,2,1180
2017-04-01,2,1,151,32216,1,218.352,3,0.2,-19.1058,5,2017,4,2,1180
2017-04-01,0,1,307,94110,0,482.664,8,0.15,85.176,5,2017,4,2,1180
2017-04-02,3,0,184,90008,2,25.11,3,0.0,6.5286,6,2017,4,2,1181
2017-04-02,0,2,66,31907,3,411.8,2,0.0,70.006,6,2017,4,2,1181
2017-04-03,3,0,264,19143,2,25.472,4,0.2,7.6416,0,2017,4,2,1182
2017-04-07,3,2,329,33614,2,258.072,3,0.2,0.0,4,2017,4,2,1186
2017-04-07,3,2,329,33614,3,233.86,2,0.45,-102.048,4,2017,4,2,1186
2017-04-07,3,2,329,33614,3,620.6145,3,0.45,-248.2458,4,2017,4,2,1186
2017-04-08,3,1,240,48237,2,306.9,3,0.0,79.794,5,2017,4,2,1187
2017-04-08,3,1,293,30076,2,56.28,6,0.0,15.7584,5,2017,4,2,1187
2017-04-08,3,1,240,48237,2,273.96,2,0.0,71.2296,5,2017,4,2,1187
2017-04-10,3,0,264,19143,2,36.672,3,0.2,6.4176,0,2017,4,2,1189
2017-04-10,2,1,151,32216,2,12.32,5,0.2,1.848,0,2017,4,2,1189
2017-04-13,3,1,139,92345,1,436.704,6,0.2,-38.2116,3,2017,4,2,1192
2017-04-14,3,1,222,7960,2,74.45,5,0.0,20.1015,4,2017,4,2,1193
2017-04-14,3,0,232,10024,0,242.352,3,0.2,9.0882,4,2017,4,2,1193
2017-04-14,3,1,105,28314,0,198.272,8,0.2,-32.2192,4,2017,4,2,1193
2017-04-15,0,1,137,89015,2,196.45,5,0.0,70.722,5,2017,4,2,1194
2017-04-16,3,0,309,95123,0,102.833,1,0.15,-6.049,6,2017,4,2,1195
2017-04-17,0,0,264,19120,2,60.312,3,0.2,5.2773,0,2017,4,2,1196
2017-04-17,3,0,184,90008,1,218.352,3,0.2,-19.1058,0,2017,4,2,1196
2017-04-20,3,2,54,60610,2,44.4,2,0.6,-52.17,3,2017,4,2,1199
2017-04-20,0,1,264,19120,2,51.968,2,0.2,10.3936,3,2017,4,2,1199
2017-04-20,3,0,54,60653,1,317.058,3,0.3,-18.1176,3,2017,4,2,1199
2017-04-20,3,0,54,60653,2,14.56,5,0.6,-6.188,3,2017,4,2,1199
2017-04-20,0,1,264,19120,2,42.408,3,0.2,9.5418,3,2017,4,2,1199
2017-04-21,0,0,17,21215,1,908.82,9,0.0,227.205,4,2017,4,2,1200
2017-04-21,0,0,316,98103,2,162.6,3,0.0,34.146,4,2017,4,2,1200
2017-04-22,0,0,307,94122,2,18.28,2,0.0,6.2152,5,2017,4,2,1201
2017-04-22,3,2,264,19140,2,254.352,3,0.2,0.0,5,2017,4,2,1201
2017-04-23,0,0,122,80634,2,11.664,3,0.2,3.3534,6,2017,4,2,1202
2017-04-23,3,2,59,37042,2,77.952,3,0.2,-11.6928,6,2017,4,2,1202
2017-04-23,2,0,256,91104,2,24.14,2,0.0,7.9662,6,2017,4,2,1202
2017-04-23,3,2,59,37042,0,387.136,4,0.2,-14.5176,6,2017,4,2,1202
2017-04-23,2,0,256,91104,2,66.36,7,0.0,26.544,6,2017,4,2,1202
2017-04-25,2,0,184,90008,0,344.981,7,0.15,28.4102,1,2017,4,2,1204
2017-04-26,0,0,109,76106,2,1.988,1,0.6,-1.4413,2,2017,4,2,1205
2017-04-27,3,1,109,76106,0,220.2656,4,0.32,-42.1096,3,2017,4,2,1206
2017-04-27,3,0,316,98105,2,139.58,7,0.0,39.0824,3,2017,4,2,1206
2017-04-29,2,1,90,43017,3,1048.35,5,0.4,-69.89,5,2017,4,2,1208
2017-04-30,3,1,307,94110,2,64.96,2,0.0,21.4368,6,2017,4,2,1209
2017-04-30,3,1,271,33068,2,23.68,8,0.2,6.216,6,2017,4,2,1209
2017-04-30,3,2,312,32771,2,220.704,6,0.2,-8.2764,6,2017,4,2,1209
2017-05-01,3,0,151,32216,3,933.262,4,0.45,-458.1468,0,2017,5,2,1210
2017-05-01,3,0,151,32216,1,2803.92,5,0.2,0.0,0,2017,5,2,1210
2017-05-01,0,0,70,33065,0,314.352,3,0.2,-15.7176,0,2017,5,2,1210
2017-05-02,3,1,360,7090,2,129.93,3,0.0,12.993,1,2017,5,2,1211
2017-05-03,3,1,264,19134,3,373.47,5,0.4,-112.041,2,2017,5,2,1212
2017-05-03,3,1,264,19134,2,32.448,2,0.2,7.3008,2,2017,5,2,1212
2017-05-04,3,1,307,94109,3,300.904,1,0.2,11.2839,3,2017,5,2,1213
2017-05-05,0,0,185,80027,0,89.991,3,0.7,-152.9847,4,2017,5,2,1214
2017-05-06,3,1,109,76106,0,623.4648,7,0.32,-119.1918,5,2017,5,2,1215
2017-05-07,3,1,87,48234,1,1458.65,5,0.0,423.0085,6,2017,5,2,1216
2017-05-07,3,1,87,48234,1,26.64,1,0.0,7.4592,6,2017,5,2,1216
2017-05-07,3,1,87,48234,1,476.8,2,0.0,119.2,6,2017,5,2,1216
2017-05-08,3,0,66,43229,1,47.992,2,0.3,-2.0568,0,2017,5,2,1217
2017-05-08,3,1,264,19140,1,128.058,3,0.3,-23.7822,0,2017,5,2,1217
2017-05-09,0,2,316,98105,3,286.85,1,0.0,63.107,1,2017,5,2,1218
2017-05-09,0,1,151,28540,1,207.0,3,0.2,25.875,1,2017,5,2,1218
2017-05-11,0,1,265,85023,0,209.979,7,0.7,-356.9643,3,2017,5,2,1220
2017-05-11,3,2,15,78745,2,7.996,1,0.6,-6.9965,3,2017,5,2,1220
2017-05-12,3,1,307,94122,3,285.48,5,0.2,-10.7055,4,2017,5,2,1221
2017-05-12,2,0,350,8360,2,42.85,5,0.0,15.426,4,2017,5,2,1221
2017-05-13,3,2,264,19140,1,458.43,5,0.3,-124.431,5,2017,5,2,1222
2017-05-14,0,0,146,77041,1,899.43,5,0.3,-12.849,6,2017,5,2,1223
2017-05-14,0,1,17,21215,1,261.96,2,0.0,23.5764,6,2017,5,2,1223
2017-05-14,1,0,313,92704,2,18.28,2,0.0,6.2152,6,2017,5,2,1223
2017-05-15,3,0,316,98103,2,39.96,2,0.0,17.1828,0,2017,5,2,1224
2017-05-15,3,0,316,98103,1,220.96,1,0.2,24.858,0,2017,5,2,1224
2017-05-15,3,0,316,98103,1,42.624,2,0.2,4.2624,0,2017,5,2,1224
2017-05-18,3,0,232,10024,2,14.56,2,0.0,6.2608,3,2017,5,2,1227
2017-05-18,3,1,54,60653,2,1.892,1,0.6,-0.9933,3,2017,5,2,1227
2017-05-18,3,1,54,60653,2,22.608,3,0.6,-10.1736,3,2017,5,2,1227
2017-05-18,0,1,311,30328,0,302.94,3,0.0,75.735,3,2017,5,2,1227
2017-05-19,2,1,157,37918,1,314.352,3,0.2,-35.3646,4,2017,5,2,1228
2017-05-19,3,0,12,30318,0,1628.82,9,0.0,374.6286,4,2017,5,2,1228
2017-05-20,3,2,167,90712,2,6.98,1,0.0,3.3504,5,2017,5,2,1229
2017-05-20,3,2,167,90712,1,518.272,8,0.2,-97.176,5,2017,5,2,1229
2017-05-21,3,1,13,13021,2,520.05,5,0.0,72.807,6,2017,5,2,1230
2017-05-22,3,0,54,60653,1,181.986,2,0.3,-54.5958,0,2017,5,2,1231
2017-05-23,3,0,184,90036,3,171.288,3,0.2,-6.4233,1,2017,5,2,1232
